UserID,Age,Gender,Region,Preferred_Language,Subscription_Plan,Signup_Date,Monthly_Spend_USD,Total_Watch_Hours_90,Num_Sessions_Last_30,Avg_Session_Min,Favorite_Genre,Preferred_Device,Num_Ratings,Avg_Rating,Reviews_Count,Sentiment_Score,Avg_Ad_View_Sec,Ad_Click_Rate,Implicit_Pref_Score,Top_Content_1,Top_Content_2,Top_Content_3,Last_Active_Date,Churn,Liked_Genres
200561,18,Female,UK,English,Standard,18-04-2025,7.99,125.75,3,44.12,Thriller,Desktop,5,4.04,3,-0.21,15.03,0.162,37.07,5734,5128,5406,03-09-2025,1,Thriller;Kids
200562,45,Male,Canada,Hindi,Free,28-06-2023,0,5.5,0,25.38,Thriller,Mobile,4,4.25,2,-0.51,7.71,0.001,5.2,5013,5531,5702,10-11-2025,0,Thriller;Drama
200563,28,Female,India,Tamil,Standard,17-12-2022,7.99,30.86,7,39.35,Kids,Mobile,3,3.81,2,0.68,2.41,0.038,4.5,5406,5964,5796,11-11-2025,0,Kids;Thriller
200564,24,Female,UK,Tamil,Basic,25-08-2023,3.99,158.01,3,28.14,Romance,Mobile,5,4.57,2,0.04,16.44,0.013,40.83,5971,5644,5025,09-11-2025,0,Romance;Comedy
200565,26,Male,India,Hindi,Standard,08-10-2024,7.99,25.14,3,20.11,Thriller,Mobile,6,4.14,1,0.33,28.1,0.092,6.67,5517,5525,5449,06-11-2025,0,Thriller;Kids
200566,45,Female,UAE,English,Standard,14-04-2023,7.99,10.73,5,25.71,Romance,Mobile,9,2.8,3,0.06,10.34,0.123,2.12,5022,5732,5160,21-10-2025,0,Romance;Drama
200567,28,Female,UAE,English,Basic,24-01-2022,3.99,25.31,5,27.49,Action,Desktop,3,3.98,4,-0.17,9.22,0.025,4.76,5975,5779,5217,04-11-2025,0,Action;Documentary
200568,20,Male,India,Spanish,Free,06-07-2025,0,2.81,0,40.22,Thriller,Desktop,5,4.27,1,0.27,16.92,0.044,2.41,5895,5757,5688,29-10-2025,0,Thriller;Documentary
200569,40,Female,UK,Hindi,Free,07-08-2022,0,4.54,5,46.52,Drama,Mobile,7,3.63,1,-0.62,6.83,0.011,0.61,5309,5770,5848,10-11-2025,0,Drama;Romance
200570,34,Female,India,Hindi,Standard,23-04-2025,7.99,33.18,5,20.27,Thriller,Mobile,5,3.88,1,0.14,20.98,0.05,5.11,5295,5966,5733,10-11-2025,0,Thriller;Drama
200571,20,Male,India,English,Premium,23-10-2024,12.99,44.03,12,38.52,Drama,Desktop,2,3.43,2,1,14.47,0.106,3.37,5549,5140,5490,09-11-2025,0,Drama;Thriller
200572,24,Female,UAE,English,Standard,28-05-2021,7.99,8.34,5,23.23,Kids,Desktop,5,2.97,3,-0.52,11.84,0.004,1.52,5031,5894,5280,08-11-2025,0,Kids;Drama
200573,26,Female,India,Spanish,Free,11-02-2022,0,62.46,4,41.29,Comedy,Mobile,7,2.87,2,1,7.36,0.004,13.3,5062,5759,5081,04-11-2025,0,Comedy;Horror
200574,32,Female,India,Hindi,Basic,22-03-2021,3.99,27.15,10,28.77,Horror,Mobile,8,2.88,4,1,17.29,0.115,2.28,5221,5232,5125,21-10-2025,0,Horror;Drama
200575,45,Female,India,Tamil,Standard,18-12-2024,7.99,40.24,1,24.49,Thriller,Mobile,2,4.2,2,-0.27,9.33,0.019,20.46,5359,5933,5170,06-11-2025,0,Thriller;Horror
200576,50,Female,UAE,English,Standard,20-04-2023,7.99,38.11,11,43,Action,Mobile,3,2.31,1,0.4,16.26,0.162,3.37,5593,5568,5582,04-11-2025,0,Action;Drama
200577,40,Female,India,Hindi,Free,17-06-2022,0,26.13,4,29.13,Thriller,Mobile,6,3.4,4,-0.58,14.39,0.069,5.25,5383,5088,5590,11-11-2025,0,Thriller;Horror
200578,24,Female,India,English,Free,24-08-2025,0,86.43,3,31.84,Drama,Mobile,3,3.34,1,-0.67,19.75,0.239,23.24,5745,5766,5090,11-11-2025,0,Drama;Horror
200579,18,Female,UK,Hindi,Standard,20-04-2021,7.99,80.72,7,12.8,Comedy,TV,6,3.63,2,0.3,12.95,0.007,10.03,5518,5564,5380,11-11-2025,0,Comedy;Romance
200580,50,Female,UAE,English,Basic,09-04-2023,3.99,39.78,7,44.47,Drama,Mobile,10,2.69,5,0.45,30.7,0.138,5.03,5617,5759,5860,30-10-2025,0,Drama;Documentary
200581,50,Female,India,English,Basic,16-04-2022,3.99,14.26,5,43.21,Action,Mobile,2,4.04,0,-0.14,15.33,0.024,2.8,5337,5764,5111,05-11-2025,0,Action;Documentary
200582,50,Female,India,Hindi,Free,15-09-2025,0,13.13,6,35.05,Thriller,Mobile,6,3.04,2,-0.48,12.88,0.009,1.79,5162,5637,5164,09-11-2025,0,Thriller;Horror
200583,22,Male,India,Spanish,Standard,15-02-2022,7.99,39.58,6,19.72,Romance,Desktop,5,4.48,2,-0.27,9.67,0.01,6.23,5855,5201,5415,03-11-2025,0,Romance;Comedy
200584,24,Female,India,English,Premium,19-01-2022,12.99,48.2,5,47.09,Drama,Desktop,3,3.43,1,0.73,17.26,0.121,7.5,5564,5986,5640,04-11-2025,0,Drama;Drama
200585,40,Female,India,Telugu,Premium,27-04-2024,12.99,100.93,7,28.34,Drama,Mobile,4,3.74,4,0.74,9.8,0.139,11.77,5158,5388,5155,11-11-2025,0,Drama;Horror
200586,34,Male,UK,English,Standard,08-03-2021,7.99,9.6,3,30.47,Comedy,Mobile,5,3.8,7,0.59,7.35,0.139,2.81,5013,5361,5194,01-11-2025,0,Comedy;Kids
200587,34,Female,USA,English,Standard,23-09-2020,7.99,98.26,6,58.12,Kids,Tablet,5,3.95,5,-0.03,9.19,0.002,15.15,5186,5132,5979,28-10-2025,0,Kids;Action
200588,24,Male,USA,English,Free,03-10-2023,0,21.98,3,27.96,Romance,Mobile,9,3.82,2,-0.45,10.85,0.06,6.44,5734,5177,5476,08-11-2025,0,Romance;Kids
200589,28,Male,India,English,Standard,10-02-2024,7.99,16.4,14,42.42,Comedy,Mobile,6,3.54,4,0.99,25.5,0.004,1.31,5753,5052,5685,31-10-2025,0,Comedy;Thriller
200590,22,Female,UAE,Hindi,Basic,18-03-2021,3.99,40.37,5,40.62,Thriller,Mobile,4,4.01,3,1,13.75,0.002,5.38,5309,5546,5812,09-11-2025,0,Thriller;Action
200591,18,Male,India,English,Standard,20-05-2024,7.99,43.69,13,38.9,Drama,Mobile,3,4.08,2,-0.11,8.03,0.041,3.72,5148,5022,5825,28-10-2025,0,Drama;Kids
200592,50,Female,Australia,English,Basic,30-03-2021,3.99,20.12,6,37.82,Horror,Mobile,4,3.34,2,0.1,18.53,0.038,2.42,5902,5653,5021,18-10-2025,0,Horror;Comedy
200593,50,Female,USA,Spanish,Basic,02-04-2025,3.99,26.1,2,38.76,Action,Desktop,2,4.06,1,-0.68,13.13,0.025,7.21,5055,5319,5823,06-11-2025,0,Action;Thriller
200594,24,Female,India,English,Free,16-04-2025,0,54.16,2,37.72,Comedy,TV,5,4.52,2,0.52,19.77,0.062,19.99,5927,5783,5109,10-09-2025,1,Comedy;Comedy
200595,28,Male,USA,Tamil,Basic,13-09-2025,3.99,118.75,4,34.48,Action,Mobile,4,4.22,5,1,23.47,0.224,22.33,5571,5168,5399,06-11-2025,0,Action;Horror
200596,34,Male,India,English,Free,02-06-2024,0,28.67,3,50.11,Drama,Desktop,2,4.36,0,0.77,3.05,0.36,8.37,5915,5038,5930,10-09-2025,1,Drama;Kids
200597,34,Female,USA,Hindi,Free,05-04-2020,0,50.78,1,21.87,Horror,Mobile,5,3.9,0,1,1,0.09,25.84,5710,5873,5872,11-11-2025,0,Horror;Thriller
200598,26,Other,India,English,Premium,08-03-2025,12.99,112.5,10,45.21,Drama,Mobile,11,3.24,3,-0.03,23.95,0.148,9.76,5610,5758,5899,01-11-2025,0,Drama;Documentary
200599,24,Female,India,English,Basic,12-08-2025,3.99,77.2,5,43.22,Action,Mobile,4,3.31,2,-0.58,7.88,0.103,10.67,5668,5747,5129,11-11-2025,0,Action;Documentary
200600,22,Male,UAE,English,Standard,17-09-2022,7.99,48.59,4,41.98,Drama,TV,6,3.99,2,1,1.81,0.195,9.58,5762,5567,5509,09-11-2025,0,Drama;Action
200601,19,Female,India,English,Premium,23-08-2020,12.99,118.73,6,46.17,Romance,Mobile,2,4.37,4,0.3,8.85,0.021,15.45,5909,5940,5280,30-10-2025,0,Romance;Action
200602,22,Female,UAE,English,Premium,21-04-2023,12.99,93.41,8,34.07,Romance,Mobile,4,5,2,-0.34,6.19,0.009,8.62,5692,5373,5427,01-11-2025,0,Romance;Kids
200603,34,Female,India,Hindi,Standard,06-03-2023,7.99,28.39,6,16.31,Action,TV,9,4.39,1,1,7.36,0.032,4.33,5510,5632,5027,11-11-2025,0,Action;Romance
200604,34,Male,USA,Spanish,Standard,25-05-2024,7.99,92.85,7,34.28,Action,TV,2,3.1,4,-0.16,17.13,0.155,13.82,5586,5578,5905,01-11-2025,0,Action;Kids
200605,20,Female,USA,Telugu,Basic,30-09-2022,3.99,22.69,3,25.09,Kids,TV,5,3.34,0,-0.47,9.84,0.042,5.4,5573,5834,5344,16-10-2025,0,Kids;Kids
200606,34,Female,India,Hindi,Basic,17-06-2025,3.99,110.19,10,27.68,Drama,Mobile,4,5,3,0.56,2.29,0.015,9.2,5937,5427,5401,11-11-2025,0,Drama;Horror
200607,18,Female,India,English,Basic,30-08-2021,3.99,19.35,7,22.58,Comedy,Mobile,5,3.67,1,-0.58,12.2,0.248,2.02,5045,5840,5604,06-11-2025,0,Comedy;Horror
200608,30,Male,India,English,Standard,29-07-2024,7.99,35.21,10,30.23,Drama,Mobile,3,3.83,3,0.81,6.89,0.036,2.85,5647,5166,5295,29-10-2025,0,Drama;Kids
200609,24,Female,India,English,Standard,23-12-2023,7.99,25.78,3,29.03,Horror,Mobile,4,3.22,2,-0.49,10.5,0.137,5.89,5722,5722,5567,31-10-2025,0,Horror;Comedy
200610,45,Female,India,English,Basic,12-08-2020,3.99,118.65,3,11.22,Comedy,Desktop,5,4.74,2,0.35,10.85,0.023,27.81,5086,5502,5196,09-11-2025,0,Comedy;Action
200611,22,Male,USA,Hindi,Free,28-02-2022,0,76.66,3,42,Romance,Mobile,7,4.1,2,0.39,17.07,0.072,20.19,5782,5925,5893,11-09-2025,1,Romance;Thriller
200612,30,Female,Canada,Hindi,Standard,03-09-2025,7.99,57.09,8,57.2,Action,Mobile,6,3.34,2,0.36,8.97,0.084,5.37,5292,5075,5733,27-10-2025,0,Action;Drama
200613,28,Female,UAE,English,Free,16-05-2023,0,15.79,2,41.06,Drama,TV,5,3.2,0,-0.57,16.19,0.179,4.33,5264,5440,5813,12-08-2025,1,Drama;Kids
200614,19,Male,UK,English,Standard,09-06-2025,7.99,66.61,11,32.97,Drama,Mobile,7,3.98,2,0.08,2.43,0.007,6.51,5268,5646,5156,28-10-2025,0,Drama;Drama
200615,18,Male,UK,Telugu,Standard,22-06-2024,7.99,26.92,4,34.45,Comedy,Mobile,5,3.83,2,1,17.39,0.046,6.03,5936,5265,5440,09-10-2025,0,Comedy;Drama
200616,40,Female,USA,Tamil,Standard,25-11-2023,7.99,39.98,11,30.79,Comedy,Desktop,9,4.3,2,0.08,19.79,0.095,3.04,5225,5406,5101,02-11-2025,0,Comedy;Romance
200617,36,Male,India,English,Standard,13-01-2024,7.99,82.92,2,35.9,Drama,Desktop,5,4.13,0,-0.49,10.62,0.124,29.17,5216,5686,5925,16-10-2025,0,Drama;Kids
200618,22,Female,Canada,Spanish,Premium,26-12-2022,12.99,51.95,4,34.63,Drama,TV,5,3.64,2,-0.07,7.09,0.018,10.77,5874,5243,5748,31-10-2025,0,Drama;Action
200619,30,Male,USA,French,Basic,19-07-2021,3.99,39.79,3,26.59,Documentary,Mobile,8,3.47,3,-0.55,5.53,0.087,10.91,5231,5601,5500,19-10-2025,0,Documentary;Comedy
200620,40,Female,USA,English,Standard,18-08-2022,7.99,84.66,2,51.83,Horror,Mobile,4,3.7,2,-1,11.85,0.082,32.28,5702,5762,5285,10-11-2025,0,Horror;Comedy
200621,19,Male,India,English,Standard,06-07-2025,7.99,86.03,8,20.13,Comedy,TV,2,3.47,1,0.09,19.3,0.027,9.01,5654,5543,5069,26-10-2025,0,Comedy;Kids
200622,20,Female,India,Hindi,Basic,14-05-2021,3.99,25.76,3,42.18,Comedy,Mobile,5,3.72,0,0.26,9.45,0.021,6.85,5177,5277,5779,09-11-2025,0,Comedy;Kids
200623,40,Female,India,French,Free,02-02-2020,0,15.25,9,33.99,Drama,Mobile,3,3.81,0,0.62,18.67,0.062,1.71,5563,5550,5386,11-11-2025,0,Drama;Romance
200624,18,Female,UAE,Telugu,Basic,06-01-2021,3.99,61.31,4,54.01,Action,Desktop,2,3.26,1,0.48,5.09,0.03,13.24,5702,5308,5452,04-11-2025,0,Action;Horror
200625,18,Female,India,English,Basic,28-04-2023,3.99,36.48,6,38.41,Documentary,Mobile,5,4.18,2,0.57,9.89,0.224,6.09,5517,5403,5138,08-11-2025,0,Documentary;Thriller
200626,45,Male,India,English,Standard,21-01-2023,7.99,94.21,3,31.4,Drama,TV,8,3.58,1,0.18,11.74,0.051,23.5,5723,5650,5248,12-09-2025,1,Drama;Documentary
200627,20,Female,Australia,Hindi,Standard,08-06-2021,7.99,30.1,7,32.52,Drama,Mobile,3,3.29,0,1,13.3,0.026,4.22,5707,5430,5103,03-10-2025,0,Drama;Kids
200628,36,Male,India,Hindi,Basic,28-11-2020,3.99,28.09,3,35.4,Romance,Mobile,4,3.59,1,-0.3,10,0.075,8.17,5513,5997,5620,01-11-2025,0,Romance;Action
200629,24,Male,India,English,Free,13-07-2024,0,49.38,1,23.57,Action,Mobile,11,3.95,3,0.01,19.48,0.057,25.25,5104,5076,5712,19-10-2025,0,Action;Action
200630,40,Male,India,Telugu,Premium,11-01-2020,12.99,47.75,5,27.33,Drama,Desktop,4,3.85,0,1,19.57,0.093,6.42,5873,5339,5510,03-09-2025,0,Drama;Thriller
200631,20,Male,UK,Hindi,Free,22-08-2023,0,46.53,11,17.15,Action,Mobile,7,4.05,1,-0.03,10.95,0.09,4.37,5101,5765,5375,08-09-2025,1,Action;Thriller
200632,18,Female,Canada,Telugu,Basic,11-08-2021,3.99,50.16,6,25.77,Comedy,Mobile,1,4.34,1,0.13,8.88,0.038,8.16,5640,5450,5727,10-09-2025,1,Comedy;Action
200633,18,Female,India,Telugu,Standard,11-09-2024,7.99,37.11,5,35.94,Comedy,TV,3,4.58,2,0.44,8.4,0.024,5.94,5865,5079,5155,09-11-2025,0,Comedy;Action
200634,30,Male,UAE,Tamil,Standard,24-12-2020,7.99,168.12,7,38,Romance,TV,2,3.97,2,0.9,18.21,0.01,18.74,5305,5038,5087,04-11-2025,0,Romance;Drama
200635,34,Male,India,English,Free,03-07-2022,0,10.5,11,15.21,Romance,Tablet,6,3.16,1,0.29,8.01,0.109,1.04,5761,5318,5880,03-09-2025,1,Romance;Kids
200636,36,Other,Canada,Hindi,Free,29-09-2021,0,28.43,4,33.63,Comedy,Mobile,3,3.64,1,-0.33,3.23,0.066,5.8,5913,5328,5482,05-11-2025,0,Comedy;Kids
200637,40,Male,UK,English,Free,27-04-2020,0,25.18,4,40.63,Kids,Mobile,5,3.2,2,-0.05,4.13,0.002,5.07,5969,5430,5931,08-09-2025,1,Kids;Kids
200638,45,Male,UAE,Hindi,Standard,26-02-2025,7.99,9.95,2,33.37,Comedy,Tablet,8,4.82,2,0.52,16,0.079,3.91,5351,5163,5209,10-11-2025,0,Comedy;Comedy
200639,45,Male,India,English,Standard,03-02-2022,7.99,44.45,7,28.66,Romance,TV,8,4.99,0,0.02,3.81,0.004,5.35,5803,5358,5178,06-11-2025,0,Romance;Drama
200640,40,Female,Australia,Hindi,Basic,23-01-2025,3.99,87.28,3,30.88,Thriller,Mobile,2,4.19,3,-0.08,9.61,0.148,24.86,5451,5939,5586,11-11-2025,0,Thriller;Horror
200641,50,Female,UK,English,Standard,03-04-2023,7.99,45.83,5,29.59,Kids,Mobile,6,4.32,3,-0.36,12.61,0.127,8.25,5269,5640,5258,22-10-2025,0,Kids;Drama
200642,19,Male,India,English,Standard,30-12-2024,7.99,43.32,9,28.63,Kids,Desktop,7,3.95,3,0.92,1.91,0.008,5.14,5372,5670,5273,11-11-2025,0,Kids;Comedy
200643,45,Male,UAE,English,Free,26-01-2025,0,66.41,3,36.74,Drama,Mobile,3,4.02,1,0.13,13.09,0.072,16.13,5933,5329,5863,07-11-2025,0,Drama;Romance
200644,20,Female,India,English,Basic,22-06-2020,3.99,11.94,6,58.08,Kids,TV,4,2.84,1,0.13,10.05,0.346,1.98,5038,5831,5848,10-11-2025,0,Kids;Documentary
200645,19,Female,UAE,Hindi,Standard,30-03-2023,7.99,112.08,3,27.56,Documentary,Mobile,8,3.76,1,0.61,1,0.224,28.79,5846,5414,5024,28-10-2025,0,Documentary;Romance
200646,20,Male,India,Tamil,Basic,28-05-2025,3.99,5.56,6,31.82,Romance,Mobile,6,3.27,3,-0.62,13.17,0.039,0.79,5902,5881,5825,08-11-2025,0,Romance;Romance
200647,28,Female,UK,Hindi,Basic,27-07-2025,3.99,80.16,7,34.48,Drama,TV,5,3.97,0,0.23,14.37,0.006,9.24,5762,5595,5583,10-11-2025,0,Drama;Romance
200648,18,Male,India,English,Standard,19-08-2021,7.99,15.82,5,28.13,Romance,Mobile,2,3.76,1,1,13.11,0.007,2.69,5733,5925,5595,04-11-2025,0,Romance;Thriller
200649,34,Male,India,English,Premium,31-01-2020,12.99,35.07,5,45.98,Documentary,Mobile,6,4.97,2,0.16,15.03,0.009,6.01,5063,5962,5400,19-08-2025,1,Documentary;Horror
200650,30,Female,India,English,Standard,24-08-2021,7.99,17.36,4,11.29,Comedy,Mobile,5,4.35,4,0.33,13.55,0.013,4.03,5765,5476,5353,19-10-2025,0,Comedy;Drama
200651,45,Male,India,English,Standard,12-02-2023,7.99,91.64,12,29.69,Horror,Mobile,8,3.97,4,0.32,16.38,0.139,7.62,5505,5456,5804,09-11-2025,0,Horror;Thriller
200652,34,Female,India,Spanish,Standard,03-10-2024,7.99,56.78,5,43.18,Drama,TV,3,3.64,0,0.84,6.32,0.049,10.7,5945,5729,5301,30-10-2025,0,Drama;Kids
200653,34,Male,India,English,Basic,16-05-2023,3.99,68.92,3,32.06,Drama,Desktop,5,4.81,9,0.32,3.62,0.092,19.08,5265,5714,5010,11-11-2025,0,Drama;Thriller
200654,34,Male,USA,English,Standard,14-06-2022,7.99,62.97,7,26.79,Thriller,TV,4,3.78,0,1,5.03,0.058,7.17,5676,5790,5831,10-11-2025,0,Thriller;Comedy
200655,50,Other,India,English,Basic,07-04-2024,3.99,28.11,0,39.41,Thriller,Mobile,7,4,0,0.34,7.13,0.14,24.8,5535,5931,5043,05-11-2025,0,Thriller;Romance
200656,19,Male,India,English,Basic,24-09-2022,3.99,61.16,3,44.06,Action,Mobile,9,3.83,0,-0.06,24.13,0.022,13.81,5079,5938,5051,10-09-2025,1,Action;Action
200657,20,Female,UK,Hindi,Standard,26-02-2025,7.99,66.58,12,37.11,Drama,Mobile,6,3.56,0,1,7.18,0.133,4.4,5630,5152,5719,26-10-2025,0,Drama;Romance
200658,32,Male,India,Hindi,Standard,28-06-2024,7.99,61.53,4,26.99,Horror,Desktop,13,3.82,0,0.07,8.87,0.141,11.74,5185,5538,5107,16-10-2025,0,Horror;Drama
200659,28,Male,Canada,English,Basic,08-09-2021,3.99,26.9,8,39.56,Drama,Desktop,3,2.62,4,-0.16,10.59,0.004,3.17,5946,5415,5771,11-11-2025,0,Drama;Horror
200660,22,Male,UAE,English,Premium,08-01-2020,12.99,70.33,7,30.98,Drama,Desktop,7,2.87,1,-0.51,9.86,0.004,8.92,5495,5343,5706,09-11-2025,0,Drama;Thriller
200661,34,Female,USA,English,Free,18-08-2022,0,22.15,4,42.45,Drama,Mobile,5,4.01,2,0.49,22.89,0.056,4.75,5571,5766,5235,06-11-2025,0,Drama;Drama
200662,24,Male,USA,English,Basic,26-05-2023,3.99,29.28,8,49.83,Thriller,Mobile,6,4.74,2,-0.07,1.65,0.046,3.07,5370,5386,5490,03-11-2025,0,Thriller;Thriller
200663,19,Female,Canada,English,Free,06-07-2024,0,30.49,5,8.94,Kids,Mobile,11,4.01,1,-0.27,25.11,0.032,4.48,5903,5763,5675,19-08-2025,1,Kids;Thriller
200664,45,Male,India,French,Standard,05-01-2021,7.99,234.73,5,36.11,Action,Mobile,7,3.37,3,-0.14,12.87,0.033,34.47,5815,5167,5475,20-10-2025,0,Action;Thriller
200665,36,Female,India,Hindi,Standard,23-09-2020,7.99,30.27,5,17.64,Documentary,Mobile,4,2.93,1,-0.02,17.77,0.049,5.25,5764,5865,5581,01-11-2025,0,Documentary;Action
200666,45,Male,India,Hindi,Basic,01-09-2020,3.99,119.77,4,59.42,Drama,Desktop,8,4.27,0,0.7,12.12,0.129,20.74,5601,5472,5847,09-11-2025,0,Drama;Kids
200667,30,Female,UK,English,Standard,08-02-2022,7.99,89.42,7,30.32,Thriller,Mobile,6,3.46,3,0.49,16.89,0.05,10.72,5741,5140,5292,27-10-2025,0,Thriller;Romance
200668,22,Female,India,English,Basic,20-07-2022,3.99,33.16,3,42.46,Thriller,Mobile,4,4.19,4,0.11,6.33,0.041,7.34,5855,5229,5817,09-11-2025,0,Thriller;Thriller
200669,32,Female,USA,Hindi,Standard,28-05-2020,7.99,19.98,6,34.65,Thriller,Mobile,4,4.03,1,0.54,3.87,0.071,3.04,5331,5073,5481,09-10-2025,0,Thriller;Comedy
200670,24,Female,Australia,Hindi,Basic,12-12-2021,3.99,9.35,3,26.97,Drama,Desktop,7,4.09,2,0.14,27.56,0.007,2.45,5440,5428,5769,11-11-2025,0,Drama;Documentary
200671,45,Female,UAE,Hindi,Basic,30-11-2023,3.99,26.43,6,25.78,Action,Mobile,8,3.82,2,0.32,23.48,0.003,3.6,5238,5299,5460,04-09-2025,1,Action;Documentary
200672,32,Female,India,English,Premium,15-09-2025,12.99,68.64,6,50.86,Thriller,TV,3,4.03,2,-0.2,5.68,0.038,8.35,5904,5236,5938,11-11-2025,0,Thriller;Thriller
200673,22,Male,India,Hindi,Basic,17-12-2024,3.99,85.36,4,44.56,Romance,Desktop,8,3.73,0,-0.19,16.3,0.003,15.1,5292,5707,5425,06-11-2025,0,Romance;Romance
200674,34,Male,UAE,English,Free,19-09-2023,0,53.71,2,54.44,Thriller,Mobile,6,3.42,2,0.29,18.95,0.045,17.7,5426,5983,5329,01-11-2025,0,Thriller;Romance
200675,24,Female,USA,Telugu,Standard,12-12-2022,7.99,44.58,13,35.55,Drama,TV,8,3.22,0,0.29,15.96,0.011,3.79,5295,5600,5185,31-10-2025,0,Drama;Kids
200676,32,Female,India,Hindi,Premium,26-01-2021,12.99,47.6,9,37.88,Action,Mobile,3,2.37,2,0.81,10.75,0.066,4.32,5833,5097,5767,27-10-2025,0,Action;Kids
200677,30,Female,India,Hindi,Basic,18-04-2024,3.99,31.95,9,32.33,Drama,Mobile,3,3.69,4,0.5,24.15,0.112,2.8,5500,5478,5506,03-11-2025,0,Drama;Action
200678,20,Male,Canada,English,Free,20-01-2020,0,27.92,0,32.13,Documentary,Desktop,7,4.71,1,-0.1,16.13,0.059,24.8,5556,5678,5628,09-11-2025,0,Documentary;Thriller
200679,18,Male,USA,Hindi,Basic,08-11-2020,3.99,20.95,6,24.58,Action,TV,6,4.24,1,-0.57,6.43,0.022,3.24,5845,5491,5916,20-10-2025,0,Action;Comedy
200680,20,Male,UAE,English,Standard,14-04-2024,7.99,62.25,2,35.84,Drama,Mobile,6,3.94,1,0.73,9.68,0.065,24.19,5592,5962,5478,26-10-2025,0,Drama;Action
200681,22,Female,UAE,English,Free,14-02-2020,0,29.15,1,27.11,Horror,Mobile,4,3.36,2,0.4,5.58,0.096,12.1,5686,5296,5014,10-11-2025,0,Horror;Action
200682,19,Male,USA,English,Standard,08-09-2021,7.99,59.41,10,39.42,Thriller,Mobile,3,4.4,3,0.78,11.36,0.059,5.94,5653,5406,5890,25-10-2025,0,Thriller;Thriller
200683,18,Male,India,Hindi,Premium,07-03-2025,12.99,187.87,7,36.7,Drama,Mobile,7,3.73,1,0.48,11.16,0.001,23.43,5037,5715,5727,07-10-2025,0,Drama;Thriller
200684,28,Female,India,English,Basic,26-06-2022,3.99,97.56,3,37.88,Action,Mobile,7,4.74,3,1,16.53,0.002,27.56,5526,5447,5093,01-11-2025,0,Action;Action
200685,30,Male,India,English,Basic,07-06-2025,3.99,55.16,7,51.75,Comedy,Mobile,7,3.21,4,0.07,16.44,0.009,6.68,5634,5699,5746,08-11-2025,0,Comedy;Action
200686,28,Female,India,Spanish,Basic,29-07-2021,3.99,50.96,6,34.62,Romance,Mobile,5,3.35,1,0.22,14.33,0.194,5.84,5397,5972,5995,02-11-2025,0,Romance;Horror
200687,50,Male,UK,English,Free,21-01-2022,0,110.31,7,42.57,Romance,Desktop,4,3.29,2,0.67,14.17,0.073,14.8,5750,5275,5180,08-09-2025,1,Romance;Action
200688,24,Female,USA,Hindi,Premium,02-08-2024,12.99,1.87,7,55.52,Horror,Mobile,4,2.91,3,0.72,18.26,0.103,0.26,5396,5020,5987,31-10-2025,0,Horror;Horror
200689,40,Male,Canada,English,Basic,21-02-2021,3.99,78.71,5,48.07,Thriller,Mobile,7,3.24,3,0.4,10.64,0.041,15.23,5567,5887,5566,04-11-2025,0,Thriller;Drama
200690,18,Male,India,English,Basic,01-12-2023,3.99,183.78,9,46.53,Thriller,Mobile,5,3.86,0,-0.75,1,0.018,18.89,5924,5585,5305,16-10-2025,0,Thriller;Action
200691,28,Male,USA,Tamil,Standard,17-09-2022,7.99,42.79,3,31.93,Romance,Desktop,4,3.37,2,-0.86,24.67,0.013,9.08,5022,5427,5475,02-11-2025,0,Romance;Horror
200692,45,Male,USA,English,Basic,17-02-2025,3.99,50.69,3,37.3,Drama,Mobile,3,1.49,3,-0.03,6.54,0.002,12.01,5340,5954,5542,09-11-2025,0,Drama;Romance
200693,28,Male,USA,English,Standard,30-05-2020,7.99,53.61,6,21.82,Thriller,Mobile,3,4.44,4,0.21,16.17,0.079,8.53,5495,5850,5899,30-10-2025,0,Thriller;Documentary
200694,32,Male,UK,Hindi,Free,02-05-2021,0,33.85,6,39.99,Thriller,Mobile,3,2.79,2,-0.92,9.96,0.197,4.82,5403,5361,5524,08-11-2025,0,Thriller;Comedy
200695,20,Female,India,Hindi,Standard,13-01-2025,7.99,114.75,5,37.74,Drama,TV,6,4.15,1,0.18,20.39,0.193,20.65,5203,5310,5111,08-11-2025,0,Drama;Comedy
200696,32,Male,India,Hindi,Premium,24-12-2023,12.99,203.42,6,35.23,Comedy,Mobile,5,3.82,3,0.59,6.23,0.086,23.3,5926,5594,5415,07-11-2025,0,Comedy;Documentary
200697,50,Female,India,English,Standard,04-04-2022,7.99,46.1,9,45.27,Documentary,Desktop,5,5,2,0.16,7.74,0.002,3.82,5950,5808,5421,11-11-2025,0,Documentary;Thriller
200698,18,Female,India,English,Premium,01-12-2023,12.99,131.72,6,22.92,Documentary,Tablet,4,4.4,1,0.38,9.01,0.066,20.18,5346,5356,5411,08-10-2025,0,Documentary;Kids
200699,18,Female,India,Tamil,Free,07-06-2024,0,55.9,4,51.35,Drama,TV,8,3.5,4,0.55,15.33,0.223,10.24,5015,5027,5884,04-11-2025,0,Drama;Action
200700,50,Male,USA,Hindi,Basic,16-04-2020,3.99,31.31,5,44.02,Drama,TV,7,3.38,5,-0.76,13.34,0.036,4.98,5030,5653,5920,28-10-2025,0,Drama;Horror
